source_file,folder_path,crawl_date,crawl_time,city,forecast_date,forecast_time,temp_c,feels_like_c,temp_min_c,temp_max_c,pressure_hpa,humidity_pct,wind_speed_ms,wind_deg,cloudiness_pct,weather_main,weather_desc,pop,rain_3h_mm
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Chennai,2025-09-05,23:30:00,28.85,33.14,28.85,28.85,1007,74,5.5,191,29,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Hyderabad,2025-09-05,20:30:00,24.98,25.47,24.98,24.98,1007,74,3.11,254,45,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Kanpur,2025-09-05,02:30:00,25.54,26.47,25.54,25.54,1002,89,4.74,98,25,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Kanpur,2025-09-05,05:30:00,25.56,26.47,25.56,25.59,1002,88,5.01,98,36,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Ludhiana,2025-09-05,11:30:00,29.89,33.86,29.89,29.89,1007,66,2.28,160,32,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Ludhiana,2025-09-05,17:30:00,30.61,37.61,30.61,30.61,1003,74,1.88,356,38,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Delhi,2025-09-05,20:30:00,30.56,35.64,30.56,30.56,1004,67,3.5,87,12,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Patna,2025-09-05,02:30:00,27.62,30.78,27.62,27.62,1004,77,3.36,116,14,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Patna,2025-09-05,05:30:00,27.39,30.51,26.93,27.39,1004,79,2.81,108,14,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Ludhiana,2025-09-05,20:30:00,26.74,29.02,26.74,26.74,1004,78,1.4,41,16,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Delhi,2025-09-05,02:30:00,28.43,32.5,27.84,28.43,1005,76,2.44,85,23,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Delhi,2025-09-05,11:30:00,33.04,37.27,33.04,33.04,1005,53,5.63,93,14,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Patna,2025-09-05,11:30:00,34.43,39.72,34.43,34.43,1005,51,3.8,123,21,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Delhi,2025-09-05,08:30:00,29.16,32.89,29.16,29.16,1006,69,4.13,89,22,Clouds,few clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Patna,2025-09-05,08:30:00,29.79,34.3,29.79,30.87,1006,69,4.19,115,11,Clouds,few clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Kolkata,2025-08-31,11:30:00,32.95,38.02,32.95,32.95,1005,56,2.64,126,43,Clouds,scattered clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Hyderabad,2025-08-31,20:30:00,24.96,25.55,24.96,24.96,1006,78,4.22,262,45,Clouds,scattered clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Patna,2025-08-31,23:30:00,30.04,34.89,30.04,30.04,1002,69,2.87,139,48,Clouds,scattered clouds,0,0
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Kolkata,2025-08-31,08:30:00,29.72,34.37,29.72,29.72,1006,70,1.87,90,40,Clouds,scattered clouds,0,0
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Kolkata,2025-08-31,11:30:00,30.74,35.54,30.74,32.79,1006,65,2.74,121,38,Clouds,scattered clouds,0,0
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Kolkata,2025-08-31,14:30:00,32.83,38.07,32.83,34.38,1003,57,2.87,127,49,Clouds,scattered clouds,0,0
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Patna,2025-09-01,20:30:00,32.27,36.79,32.27,32.27,1000,57,1.71,304,44,Clouds,scattered clouds,0,0
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Hyderabad,2025-08-30,08:30:00,24.02,24.54,24.02,24.02,1009,79,6.14,263,32,Clouds,scattered clouds,0,0
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Hyderabad,2025-08-30,11:30:00,25.16,25.69,25.16,27.44,1009,75,6.09,265,42,Clouds,scattered clouds,0,0
hourly_data 2025-08-30 07:14:19.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,07:14,Ludhiana,2025-08-30,23:30:00,25.11,26.08,25.11,25.11,1005,92,2.81,116,30,Clouds,scattered clouds,0,0
hourly_data 2025-08-30 16:05:54.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:05,Ludhiana,2025-08-30,17:30:00,29.46,36.3,29.46,29.46,1004,81,1.71,129,26,Clouds,scattered clouds,0,0
hourly_data 2025-08-30 16:32:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:32,Ludhiana,2025-08-30,17:30:00,29.42,36.18,29.42,29.42,1004,81,1.71,129,26,Clouds,scattered clouds,0,0
hourly_data 2025-08-30 20:35:21.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,20:35,Pune,2025-08-30,23:30:00,23.45,24.2,23.38,23.45,1009,90,3.27,261,39,Clouds,scattered clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Chennai,2025-09-05,14:30:00,33.36,35.87,33.36,33.36,1004,46,4.06,200,81,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Kolkata,2025-09-05,05:30:00,26.58,26.58,26.31,26.58,1004,91,2.46,108,57,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Kanpur,2025-09-05,11:30:00,31.92,37.81,31.92,31.92,1004,63,6.82,124,54,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Agra,2025-09-05,11:30:00,29.91,34.36,29.91,29.91,1004,68,6.38,98,72,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Varanasi,2025-09-05,02:30:00,26.04,26.04,26.04,26.04,1004,89,2.93,96,68,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Varanasi,2025-09-05,05:30:00,25.97,25.97,25.83,25.97,1004,89,3.02,114,74,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Hyderabad,2025-09-05,14:30:00,28.22,30.02,28.22,28.22,1005,62,6.59,263,84,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Lucknow,2025-09-05,11:30:00,29.73,35.33,29.73,29.73,1005,74,4.61,113,60,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Varanasi,2025-09-05,08:30:00,28.27,32.45,28.27,29.39,1005,78,3.09,118,73,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Varanasi,2025-09-05,11:30:00,33.21,39.33,33.21,33.21,1005,58,2.87,111,61,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Bengaluru,2025-09-05,02:30:00,19.99,20.39,19.99,19.99,1011,90,3.8,257,53,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Bengaluru,2025-09-05,05:30:00,19.77,20.18,19.32,19.77,1011,91,3.61,262,60,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Bengaluru,2025-09-05,08:30:00,23.33,23.89,23.33,25,1012,83,4.77,260,84,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Kolkata,2025-09-05,23:30:00,26.43,26.43,26.43,26.43,1006,86,2.97,176,68,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Jaipur,2025-09-05,05:30:00,25.06,25.84,24.66,25.06,1003,85,3.94,49,83,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Lucknow,2025-09-05,02:30:00,26.05,26.05,26.05,26.05,1003,87,4.31,102,84,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Lucknow,2025-09-05,05:30:00,25.82,26.78,25.35,25.82,1003,89,4.16,92,82,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Nagpur,2025-09-05,23:30:00,23.19,24.07,23.19,23.19,1006,96,2.66,212,69,Clouds,broken clouds,0,0
hourly_data 2025-09-05 01:01:48.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-05,01:01,Ludhiana,2025-09-05,08:30:00,25.66,26.34,25.66,26.45,1006,79,1.75,87,58,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Kolkata,2025-08-31,05:30:00,26.62,26.62,26.36,26.62,1006,87,1.28,133,62,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Kolkata,2025-08-31,08:30:00,28.79,33.18,28.79,29.81,1006,75,1.77,134,59,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Kolkata,2025-08-31,14:30:00,33.94,38.95,33.94,33.94,1001,52,3.04,150,78,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Kolkata,2025-08-31,17:30:00,30.62,36.88,30.62,30.62,1001,71,3.81,196,83,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Varanasi,2025-08-31,20:30:00,30.34,34.63,30.34,30.34,1001,65,2.05,96,82,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Varanasi,2025-08-31,23:30:00,29.61,33.68,29.61,29.61,1002,68,2.76,105,80,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Hyderabad,2025-08-31,05:30:00,22.9,23.57,22.37,22.9,1008,89,5.3,263,82,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Hyderabad,2025-08-31,08:30:00,24.18,24.82,24.18,24.69,1009,83,5.82,273,84,Clouds,broken clouds,0,0
hourly_data 2025-08-31 03:47:52.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,03:47,Hyderabad,2025-08-31,23:30:00,24.45,25.01,24.45,24.45,1007,79,6.03,262,58,Clouds,broken clouds,0,0
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Kolkata,2025-09-01,05:30:00,27.1,30.27,27,27.1,1002,83,0.68,266,79,Clouds,broken clouds,0,0
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Hyderabad,2025-09-01,08:30:00,24.03,24.63,24.03,24.38,1007,82,7.03,286,67,Clouds,broken clouds,0,0
hourly_data 2025-09-01 03:47:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,03:47,Hyderabad,2025-09-01,11:30:00,26.08,26.08,26.08,26.08,1006,65,7.25,288,58,Clouds,broken clouds,0,0
hourly_data 2025-08-31 07:50:15.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,07:50,Kolkata,2025-08-31,23:30:00,27.87,31.78,27.87,27.87,1003,80,2.94,205,82,Clouds,broken clouds,0,0
hourly_data 2025-08-31 11:50:16.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,11:50,Kolkata,2025-08-31,23:30:00,27.68,31.18,27.68,27.68,1003,79,2.83,216,74,Clouds,broken clouds,0,0
hourly_data 2025-08-31 13:18:49.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,13:18,Kolkata,2025-08-31,23:30:00,27.68,31.18,27.68,27.68,1003,79,2.83,216,74,Clouds,broken clouds,0,0
hourly_data 2025-08-31 14:59:25.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,14:59,Kolkata,2025-08-31,23:30:00,27.68,31.18,27.68,27.68,1003,79,2.83,216,74,Clouds,broken clouds,0,0
hourly_data 2025-08-31 15:50:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:49,Kolkata,2025-08-31,23:30:00,27.68,31.18,27.68,27.68,1003,79,2.83,216,74,Clouds,broken clouds,0,0
hourly_data 2025-08-31 19:47:34.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,19:47,Varanasi,2025-08-31,23:30:00,29,32.73,28.63,29,1003,70,2.7,98,84,Clouds,broken clouds,0,0
hourly_data 2025-08-31 23:01:24.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,23:01,Varanasi,2025-08-31,23:30:00,28.63,32.1,28.63,28.63,1003,71,2.7,98,78,Clouds,broken clouds,0,0
hourly_data 2025-09-02 20:22:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-02,20:21,Lucknow,2025-09-02,23:30:00,27.85,32.79,27.44,27.85,1003,87,2.78,83,69,Clouds,broken clouds,0,0
hourly_data 2025-08-31 11:50:16.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,11:50,Varanasi,2025-08-31,23:30:00,29.83,34.4,29.83,29.83,1002,69,2.63,111,75,Clouds,broken clouds,0,0
hourly_data 2025-08-31 13:18:49.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,13:18,Varanasi,2025-08-31,23:30:00,29.83,34.4,29.83,29.83,1002,69,2.63,111,75,Clouds,broken clouds,0,0
hourly_data 2025-08-31 14:59:25.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,14:59,Varanasi,2025-08-31,23:30:00,29.83,34.4,29.83,29.83,1002,69,2.63,111,75,Clouds,broken clouds,0,0
hourly_data 2025-08-31 15:50:04.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-31,15:49,Varanasi,2025-08-31,23:30:00,29.83,34.4,29.83,29.83,1002,69,2.63,111,75,Clouds,broken clouds,0,0
hourly_data 2025-09-01 07:50:03.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,07:49,Varanasi,2025-09-01,23:30:00,30.21,34.34,30.21,30.21,1000,65,0.83,94,69,Clouds,broken clouds,0,0
hourly_data 2025-09-01 11:47:51.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,11:47,Pune,2025-09-01,23:30:00,22.25,22.85,22.25,22.25,1007,89,3.3,257,84,Clouds,broken clouds,0,0
hourly_data 2025-09-01 15:47:56.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-09-01,15:47,Pune,2025-09-01,23:30:00,22.25,22.85,22.25,22.25,1007,89,3.3,257,84,Clouds,broken clouds,0,0
hourly_data 2025-08-30 16:05:54.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:05,Kolkata,2025-08-30,23:30:00,28.15,32.64,27.25,28.15,1005,81,3.36,177,78,Clouds,broken clouds,0,0
hourly_data 2025-08-30 16:32:53.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,16:32,Kolkata,2025-08-30,23:30:00,28.15,32.64,27.25,28.15,1005,81,3.36,177,78,Clouds,broken clouds,0,0
hourly_data 2025-08-30 20:35:21.csv,https://onelake.dfs.fabric.microsoft.com/e406e233-b34a-489d-8cd5-8851d4e2a74a/5bf8e2ae-a8c7-41ec-ad55-1c807526ffa9/Files/,2025-08-30,20:35,Hyderabad,2025-08-30,23:30:00,24.72,25.47,24.35,24.72,1009,85,4.48,252,76,Clouds,broken clouds,0,0
